CAPÍTULO_I._DISPOSICIONES_GENERALES capítulo_i._disposiciones_generales NP00000 1.0
derechos derecho NCMP000 0.9967948717948719
y y CC 0.9999892786688395
obligaciones obligación NCFP000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
asociados asociado NCMP000 0.6237467720299344
y y CC 0.9999892786688395
, , Fc 1.0
en en SP 1.0
su su DP3CSN 1.0
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
de de SP 0.9999614754213187
cada cada DI0CS0 1.0
una uno PI0FS00 0.9519732400417357
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
distintas distinto AQ0FP00 0.5198412698412699
modalidades modalidad NCFP000 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
criterios criterio NCMP000 1.0
que que PR0CN00 0.5501392534733338
garanticen garantizar VMSP3P0 0.9419636363635999
el el DA0MS0 1.0
funcionamiento funcionamiento NCMS000 1.0
democrático democrático AQ0MS00 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
órganos órgano NCMP000 1.0
de de SP 0.9999614754213187
gobierno gobierno NCMS000 0.9897264843228819
y y CC 0.9999892786688395
representación representación NCFS000 1.0
, , Fc 1.0
su su DP3CSN 1.0
composición composición NCFS000 1.0
, , Fc 1.0
reglas regla NCFP000 0.9945054945054946
y y CC 0.9999892786688395
procedimientos procedimiento NCMP000 1.0
para para SP 0.9998335884976369
la el DA0FS0 0.9892597806068348
elección elección NCFS000 1.0
y y CC 0.9999892786688395
sustitución sustitución NCFS000 1.0
de de SP 0.9999614754213187
sus su DP3CPN 0.9999034935340666
miembros miembro NCMP000 0.9989384288747345
, , Fc 1.0
sus su DP3CPN 0.9999034935340666
atribuciones atribución NCFP000 1.0
, , Fc 1.0
duración duración NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
cargos cargo NCMP000 1.0
, , Fc 1.0
causas causa NCFP000 0.9938271604938272
de de SP 0.9999614754213187
su su DP3CSN 1.0
cese cese NCMS000 0.5425531914893617
, , Fc 1.0
la el DA0FS0 0.9892597806068348
forma forma NCFS000 0.987798114254021
de de SP 0.9999614754213187
deliberar deliberar VMN0000 1.0
, , Fc 1.0
adoptar adoptar VMN0000 1.0
y y CC 0.9999892786688395
ejecutar ejecutar VMN0000 1.0
sus su DP3CPN 0.9999034935340666
acuerdos acuerdo NCMP000 1.0
y y CC 0.9999892786688395
las el DA0FP0 0.9881835086975967
personas persona NCFP000 0.9995854063018242
o o CC 0.9998636115657392
cargos cargo NCMP000 1.0
con con SP 1.0
facultad facultad NCFS000 0.9882022471910111
para para SP 0.9998335884976369
certificar certificar VMN0000 1.0
los el DA0MP0 0.9927281155389451
y y CC 0.9999892786688395
requisitos requisito NCMP000 0.9891304347826088
para para SP 0.9998335884976369
que que CS 0.5501392534733338
los el DA0MP0 0.9927281155389451
citados citar VMP00PM 1.0
órganos órgano NCMP000 1.0
queden quedar VMSP3P0 0.7380952380952381
válidamente válidamente RG 1.0
constituidos constituir VMP00PM 1.0
, , Fc 1.0
así_como así_como CC 1.0
la el DA0FS0 0.9892597806068348
cantidad cantidad NCFS000 1.0
de de SP 0.9999614754213187
asociados asociado NCMP000 0.6237467720299344
necesaria necesario AQ0FS00 1.0
para para SP 0.9998335884976369
poder poder VMN0000 0.6065246338215713
convocar convocar VMN0000 1.0
sesiones sesión NCFP000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
órganos órgano NCMP000 1.0
de de SP 0.9999614754213187
gobierno gobierno NCMS000 0.9897264843228819
o o CC 0.9998636115657392
de de SP 0.9999614754213187
proponer proponer VMN0000 1.0
asuntos asunto NCMP000 1.0
en en SP 1.0
el el DA0MS0 1.0
orden orden NCCS000 1.0
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
día día NCMS000 1.0
. . Fp 1.0
El el DA0MS0 1.0
régimen régimen NCMS000 1.0
de de SP 0.9999614754213187
administración administración NCFS000 1.0
, , Fc 1.0
contabilidad contabilidad NCFS000 1.0
y y CC 0.9999892786688395
documentación documentación NCFS000 1.0
, , Fc 1.0
así_como así_como CC 1.0
la el DA0FS0 0.9892597806068348
fecha fecha NCFS000 0.9907407407407408
de de SP 0.9999614754213187
cierre cierre NCMS000 0.8750000000000001
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
ejercicio ejercicio NCMS000 1.0
asociativo asociativo AQ0MS00 1.0
. . Fp 1.0
El el DA0MS0 1.0
patrimonio patrimonio NCMS000 1.0
inicial inicial AQ0CS00 0.8385416666666667
y y CC 0.9999892786688395
los el DA0MP0 0.9927281155389451
recursos recurso NCMP000 1.0
económicos económico AQ0MP00 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
podrá poder VMIF3S0 1.0
hacer_uso hacer_uso VMN0000 1.0
. . Fp 1.0
Causas causa NCFP000 0.9877300613496933
de de SP 0.9999614754213187
disolución disolución NCFS000 1.0
y y CC 0.9999892786688395
destino destino NCMS000 0.9965753424657535
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
patrimonio patrimonio NCMS000 1.0
en en SP 1.0
tal tal DD0CS0 0.6727642276422764
supuesto supuesto NCMS000 0.9320987654320988
, , Fc 1.0
que que PR0CN00 0.5501392534733338
no no RN 0.9992965295457591
podrá poder VMIF3S0 1.0
desvirtuar desvirtuar VMN0000 1.0
el el DA0MS0 1.0
carácter carácter NCMS000 1.0
no no RN 0.9992965295457591
lucrativo lucrativo AQ0MS00 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
entidad entidad NCFS000 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
Estatutos estatutos NP00000 1.0
también también RG 1.0
podrán poder VMIF3P0 1.0
contener contener VMN0000 1.0
cualesquiera cualquiera AQ0CP00 0.7195767195767195
otras otro DI0FP0 0.8654080389768575
disposiciones disposición NCFP000 1.0
y y CC 0.9999892786688395
condiciones condición NCFP000 0.9984177215189873
lícitas lícito AQ0FP00 1.0
que que CS 0.5501392534733338
los el DA0MP0 0.9927281155389451
promotores promotor NCMP000 0.6387061346064004
consideren considerar VMSP3P0 0.9419636363634845
convenientes conveniente AQ0CP00 1.0
, , Fc 1.0
siempre siempre RG 1.0
que que CS 0.5501392534733338
no no RN 0.9992965295457591
se se P00CN00 0.494508864850837
opongan oponer VMSP3P0 0.9419636363636363
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
leyes ley NCFP000 1.0
ni ni RN 0.8348527349228612
contradigan contradecir VMSP3P0 0.9419636363636363
los el DA0MP0 0.9927281155389451
principios principio NCMP000 1.0
configuradores configurador NCMP000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
El el DA0MS0 1.0
contenido contenido NCMS000 0.993421052631579
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
Estatutos estatutos NP00000 1.0
no no RN 0.9992965295457591
podrá poder VMIF3S0 1.0
ser ser VSN0000 0.959636517328825
contrario contrario AQ0MS00 0.7182539682539684
a a SP 0.9987754021314622
l l NCFS000 0.627697200506985
ordenamiento ordenamiento NCMS000 1.0
jurídico jurídico AQ0MS00 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
8 8 Z 1.0
. . Fp 1.0
Denominación denominación NP00000 0.66898416616338
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
denominación denominación NCFS000 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
no no RN 0.9992965295457591
podrá poder VMIF3S0 1.0
incluir incluir VMN0000 1.0
término término NCMS000 1.0
o o CC 0.9998636115657392
expresión expresión NCFS000 1.0
que que PR0CN00 0.5501392534733338
induzca inducir VMSP3S0 0.6348634237781594
a a SP 0.9987754021314622
error error NCMS000 1.0
o o CC 0.9998636115657392
confusión confusión NCFS000 1.0
sobre sobre SP 0.9978039215686275
su su DP3CSN 1.0
propia propio AQ0FS00 1.0
identidad identidad NCFS000 1.0
, , Fc 1.0
o o CC 0.9998636115657392
sobre sobre SP 0.9978039215686275
la el DA0FS0 0.9892597806068348
clase clase NCFS000 1.0
o o CC 0.9998636115657392
naturaleza naturaleza NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
misma mismo AQ0FS00 0.8168402777777777
, , Fc 1.0
en en SP 1.0
especial especial AQ0CS00 1.0
, , Fc 1.0
mediante mediante SP 0.9976303317535544
la el DA0FS0 0.9892597806068348
adopción adopción NCFS000 1.0
de de SP 0.9999614754213187
palabras palabra NCFP000 1.0
, , Fc 1.0
conceptos concepto NCMP000 1.0
o o CC 0.9998636115657392
símbolos símbolo NCMP000 1.0
, , Fc 1.0
acrónimos acrónimo NCMP000 1.0
y y CC 0.9999892786688395
similares similar AQ0CP00 1.0
propios propio AQ0MP00 0.9563492063492064
de de SP 0.9999614754213187
personas persona NCFP000 0.9995854063018242
jurídicas jurídico AQ0FP00 1.0
diferentes diferente AQ0CP00 0.5171821305841925
, , Fc 1.0
sean ser VSSP3P0 0.9966887417218544
o o CC 0.9998636115657392
no no RN 0.9992965295457591
de de SP 0.9999614754213187
naturaleza naturaleza NCFS000 1.0
asociativa asociativo AQ0FS00 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
No no RN 0.9992630556392992
serán ser VSIF3P0 1.0
admisibles admisible AQ0CP00 1.0
las el DA0FP0 0.9881835086975967
denominaciones denominación NCFP000 1.0
que que PR0CN00 0.5501392534733338
incluyan incluir VMSP3P0 0.9419636363636363
expresiones expresión NCFP000 1.0
contrarias contrario AQ0FP00 0.6612812537800373
a a SP 0.9987754021314622
las el DA0FP0 0.9881835086975967
leyes ley NCFP000 1.0
o o CC 0.9998636115657392
que que PR0CN00 0.5501392534733338
puedan poder VMSP3P0 0.9973821989528795
suponer suponer VMN0000 1.0
vulneración vulneración NCFS000 1.0
de de SP 0.9999614754213187
los el DA0MP0 0.9927281155389451
derechos derecho NCMP000 0.9967948717948719
fundamentales fundamental AQ0CP00 0.9929577464788732
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
personas persona NCFP000 0.9995854063018242
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
Tampoco tampoco RG 1.0
podrá poder VMIF3S0 1.0
coincidir coincidir VMN0000 1.0
, , Fc 1.0
o o CC 0.9998636115657392
asemejar asemejar VMN0000 1.0
se se P00CN00 0.494508864850837
de de SP 0.9999614754213187
manera manera NCFS000 1.0
que que PR0CN00 0.5501392534733338
pueda poder VMSP3S0 0.49942062572421786
crear crear VMN0000 1.0
confusión confusión NCFS000 1.0
, , Fc 1.0
con con SP 1.0
ninguna ninguno DI0FS0 0.8293918918918919
otra otro PI0FS00 0.7408930669800236
previamente previamente RG 1.0
inscrita inscribir VMP00SF 1.0
en en SP 1.0
el el DA0MS0 1.0
Registro registro NP00000 1.0
en en SP 1.0
el el DA0MS0 1.0
que que PR0CN00 0.5501392534733338
proceda proceder VMSP3S0 0.6348634294385422
su su DP3CSN 1.0
inscripción inscripción NCFS000 1.0
, , Fc 1.0
ni ni CC 0.8348527349228612
con con SP 1.0
cualquier cualquiera DI0CS0 1.0
otra otro DI0FS0 0.7408930669800236
persona persona NCFS000 0.9966832504145937
jurídica jurídico AQ0FS00 1.0
pública público AQ0FS00 1.0
o o CC 0.9998636115657392
privada privar VMP00SF 0.9360465116279071
, , Fc 1.0
ni ni CC 0.8348527349228612
con con SP 1.0
entidades entidad NCFP000 1.0
preexistentes preexistente AQ0CP00 1.0
, , Fc 1.0
sean ser VSSP3P0 0.9966887417218544
o o CC 0.9998636115657392
no no RN 0.9992965295457591
de de SP 0.9999614754213187
nacionalidad nacionalidad NCFS000 1.0
española español AQ0FS00 0.9614003590664272
, , Fc 1.0
ni ni CC 0.8348527349228612
con con SP 1.0
personas persona NCFP000 0.9995854063018242
físicas físico AQ0FP00 0.9622641509433962
, , Fc 1.0
salvo salvo RG 0.8506493506493507
con con SP 1.0
el el DA0MS0 1.0
consentimiento consentimiento NCMS000 1.0
expreso expreso AQ0MS00 0.6507936507936507
de de SP 0.9999614754213187
l l NCFS000 0.627697200506985
interesado interesar VMP00SM 0.976190476190476
o o CC 0.9998636115657392
sus su DP3CPN 0.9999034935340666
sucesores sucesor NCMP000 0.6387020394842753
, , Fc 1.0
ni ni CC 0.8348527349228612
con con SP 1.0
una uno DI0FS0 0.9519732400417357
marca marca NCFS000 0.8266384778012685
registrada registrar VMP00SF 1.0
notoria notorio AQ0FS00 1.0
, , Fc 1.0
salvo salvo SP 0.8506493506493507
que que CS 0.5501392534733338
se se P00CN00 0.494508864850837
solicite solicitar VMSP3S0 0.6348634292345225
por por SP 1.0
el el DA0MS0 1.0
titular titular NCCS000 0.8206627680311892
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
misma mismo AQ0FS00 0.8168402777777777
o o CC 0.9998636115657392
con con SP 1.0
su su DP3CSN 1.0
consentimiento consentimiento NCMS000 1.0
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
9 9 Z 1.0
. . Fp 1.0
Domicilio domicilio NCMS000 0.9917695473251029
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
que que PR0CN00 0.5501392534733338
se se P00CN00 0.494508864850837
constituyan constituir VMSP3P0 0.9419636363636272
con con SP 1.0
arreglo arreglo NCMS000 0.9897264843228819
a a SP 0.9987754021314622
la el DA0FS0 0.9892597806068348
presente presente AQ0CS00 0.5242537313432836
Ley ley NP00000 1.0
tendrán tener VMIF3P0 1.0
su su DP3CSN 1.0
domicilio domicilio NCMS000 0.9958677685950414
en en SP 1.0
España españa NP00000 1.0
, , Fc 1.0
en en SP 1.0
el el DA0MS0 1.0
lugar lugar NCMS000 1.0
que que PR0CN00 0.5501392534733338
establezcan establecer VMSP3P0 0.976190476190476
sus su DP3CPN 0.9999034935340666
Estatutos estatutos NP00000 1.0
, , Fc 1.0
que que PR0CN00 0.5501392534733338
podrá poder VMIF3S0 1.0
ser ser VSN0000 0.959636517328825
el el DA0MS0 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
sede sede NCFS000 0.9935344827586208
de de SP 0.9999614754213187
su su DP3CSN 1.0
órgano órgano NCMS000 1.0
de de SP 0.9999614754213187
representación representación NCFS000 1.0
, , Fc 1.0
o_bien o_bien CC 1.0
aquel aquel PD0MS00 0.8791469194312796
donde donde PR00000 0.9828265765765767
desarrolle desarrollar VMSP3S0 0.6348634294385432
principalmente principalmente RG 1.0
sus su DP3CPN 0.9999034935340666
actividades actividad NCFP000 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
Deberán deber VMIF3P0 1.0
tener tener VMN0000 1.0
domicilio domicilio NCMS000 0.9958677685950414
en en SP 1.0
España españa NP00000 1.0
, , Fc 1.0
las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
que que PR0CN00 0.5501392534733338
desarrollen desarrollar VMSP3P0 0.9419636363636181
actividades actividad NCFP000 1.0
principalmente principalmente RG 1.0
dentro_de dentro_de SP 1.0
su su DP3CSN 1.0
territorio territorio NCMS000 1.0
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
Sin_perjuicio_de sin_perjuicio_de SP 1.0
lo el DA00S0 0.6651648430236716
que que PR0CN00 0.5501392534733338
disponga disponer VMSP3S0 0.6348634294385432
el el DA0MS0 1.0
ordenamiento ordenamiento NCMS000 1.0
comunitario comunitario AQ0MS00 1.0
, , Fc 1.0
las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
extranjeras extranjero AQ0FP00 0.8225806451612903
para para SP 0.9998335884976369
poder poder VMN0000 0.6065246338215713
ejercer ejercer VMN0000 1.0
actividades actividad NCFP000 1.0
en en SP 1.0
España españa NP00000 1.0
, , Fc 1.0
de de SP 0.9999614754213187
forma forma NCFS000 0.987798114254021
estable estable AQ0CS00 1.0
o o CC 0.9998636115657392
duradera duradero AQ0FS00 1.0
, , Fc 1.0
deberán deber VMIF3P0 1.0
establecer establecer VMN0000 1.0
una uno DI0FS0 0.9519732400417357
delegación delegación NCFS000 1.0
en en SP 1.0
territorio territorio NCMS000 1.0
español español AQ0MS00 0.7672292545710268
. . Fp 1.0
Artículo artículo NP00000 0.66898416616338
10 10 Z 1.0
. . Fp 1.0
Inscripción inscripción NP00000 0.66898416616338
en en SP 1.0
el el DA0MS0 1.0
Registro registro NP00000 1.0
. . Fp 1.0
1 1 Z 1.0
. . Fp 1.0
Las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
reguladas regular VMP00PF 1.0
en en SP 1.0
la el DA0FS0 0.9892597806068348
presente presente AQ0CS00 0.5242537313432836
Ley ley NP00000 1.0
deberán deber VMIF3P0 1.0
inscribir inscribir VMN0000 1.0
se se P00CN00 0.494508864850837
en en SP 1.0
el el DA0MS0 1.0
correspondiente correspondiente AQ0CS00 0.993421052631579
Registro registro NP00000 1.0
, , Fc 1.0
a a SP 0.9987754021314622
los el DA0MP0 0.9927281155389451
solos solo AQ0MP00 0.7380952380952381
efectos efecto NCMP000 1.0
de de SP 0.9999614754213187
publicidad publicidad NCFS000 1.0
. . Fp 1.0
2 2 Z 1.0
. . Fp 1.0
La el DA0FS0 0.9892597806068348
inscripción inscripción NCFS000 1.0
registral registral AQ0CS00 1.0
hace hacer VMIP3S0 1.0
pública público AQ0FS00 1.0
la el DA0FS0 0.9892597806068348
constitución constitución NCFS000 1.0
y y CC 0.9999892786688395
los el DA0MP0 0.9927281155389451
Estatutos estatutos NP00000 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
asociaciones asociación NCFP000 1.0
y y CC 0.9999892786688395
es ser VSIP3S0 1.0
garantía garantía NCFS000 0.9797501643654722
, , Fc 1.0
tanto tanto RG 0.8061433447098976
para para SP 0.9998335884976369
los el DA0MP0 0.9927281155389451
terceros tercero NCMP000 0.5
que que PR0CN00 0.5501392534733338
con con SP 1.0
ellas ellos PP3FP00 1.0
se se P00CN00 0.494508864850837
relacionan relacionar VMIP3P0 1.0
, , Fc 1.0
como como CS 0.9671530369867661
para para SP 0.9998335884976369
sus su DP3CPN 0.9999034935340666
propios propio AQ0MP00 0.9563492063492064
miembros miembro NCMP000 0.9989384288747345
. . Fp 1.0
3 3 Z 1.0
. . Fp 1.0
Los el DA0MP0 0.9927281155389451
promotores promotor NCMP000 0.6387061346064004
realizarán realizar VMIF3P0 1.0
las el DA0FP0 0.9881835086975967
actuaciones actuación NCFP000 1.0
que que PR0CN00 0.5501392534733338
sean ser VSSP3P0 0.9966887417218544
precisas preciso AQ0FP00 0.9822335025380711
, , Fc 1.0
a_efectos_de a_efectos_de SP 1.0
la el DA0FS0 0.9892597806068348
inscripción inscripción NCFS000 1.0
, , Fc 1.0
respondiendo responder VMG0000 1.0
en en SP 1.0
caso caso NCMS000 0.9994450610432852
contrario contrario AQ0MS00 0.7182539682539684
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
consecuencias consecuencia NCFP000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
falta falta NCFS000 0.8097014925373133
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
misma mismo AQ0FS00 0.8168402777777777
. . Fp 1.0
4 4 Z 1.0
. . Fp 1.0
Sin_perjuicio_de sin_perjuicio_de SP 1.0
la el DA0FS0 0.9892597806068348
responsabilidad responsabilidad NCFS000 1.0
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
propia propio AQ0FS00 1.0
asociación asociación NCFS000 1.0
, , Fc 1.0
los el DA0MP0 0.9927281155389451
promotores promotor NCMP000 0.6387061346064004
de de SP 0.9999614754213187
asociaciones asociación NCFP000 1.0
no no RN 0.9992965295457591
inscritas inscribir VMP00PF 1.0
responderán responder VMIF3P0 1.0
, , Fc 1.0
personal personal AQ0CS00 0.7111486486486487
y y CC 0.9999892786688395
solidariamente solidariamente RG 1.0
, , Fc 1.0
de de SP 0.9999614754213187
las el DA0FP0 0.9881835086975967
obligaciones obligación NCFP000 1.0
contraídas contraer VMP00PF 1.0
con con SP 1.0
terceros tercero NCMP000 0.5
. . Fp 1.0
En en SP 1.0
tal tal DD0CS0 0.6727642276422764
caso caso NCMS000 0.9994450610432852
, , Fc 1.0
los el DA0MP0 0.9927281155389451
asociados asociado NCMP000 0.6237467720299344
responderán responder VMIF3P0 1.0
solidariamente solidariamente RG 1.0
por por SP 1.0
las el DA0FP0 0.9881835086975967
obligaciones obligación NCFP000 1.0
contraídas contraer VMP00PF 1.0
por por SP 1.0
cualquiera cualquiera PI0CS00 0.9929577464788732
de de SP 0.9999614754213187
ellos ellos PP3MP00 1.0
frente_a frente_a SP 1.0
terceros tercero NCMP000 0.5
, , Fc 1.0
siempre siempre RG 1.0
que que CS 0.5501392534733338
hubieran haber VASI3P0 0.9878048780487805
manifestado manifestar VMP00SM 1.0
actuar actuar VMN0000 1.0
en en SP 1.0
nombre nombre NCMS000 0.9953416149068322
de de SP 0.9999614754213187
la el DA0FS0 0.9892597806068348
asociación asociación NCFS000 1.0
. . Fp 1.0
